Time(s),SeqNum,Digital0,Digital1,Digital2,Digital3,Analog0,Analog1,Analog2,Analog3,Analog4,Analog5
13.228,12,1,1,1,1,510,0,506,507,0,0
13.229,13,1,1,1,1,511,1,501,507,0,0
13.23,14,1,1,1,1,513,1,503,509,0,0
13.231,15,1,1,1,1,511,1,512,508,0,0
13.232,0,1,1,1,1,511,1,506,509,0,0
13.233,1,1,1,1,1,513,1,505,509,0,0
13.234,2,1,1,1,1,515,2,504,508,0,0
13.235,3,1,1,1,1,512,1,506,508,0,0
13.236,4,1,1,1,1,510,0,514,507,0,0
13.237,5,1,1,1,1,511,1,509,510,0,0
13.238,6,1,1,1,1,509,1,509,508,0,0
13.239,7,1,1,1,1,511,1,500,507,0,0
13.24,8,1,1,1,1,511,1,499,508,0,0
13.241,9,1,1,1,1,511,1,502,508,0,0
13.242,10,1,1,1,1,511,2,505,510,0,0
13.243,11,1,1,1,1,511,1,507,507,0,0
13.244,12,1,1,1,1,512,1,507,508,0,0
13.245,13,1,1,1,1,513,1,509,509,0,0
13.246,14,1,1,1,1,511,1,513,509,0,0
13.247,15,1,1,1,1,512,1,509,510,0,0
13.248,0,1,1,1,1,512,1,505,506,0,0
13.249,1,1,1,1,1,512,1,503,509,0,0
13.25,2,1,1,1,1,511,1,508,510,0,0
13.251,3,1,1,1,1,512,1,509,510,0,0
13.252,4,1,1,1,1,512,1,505,510,0,0
13.253,5,1,1,1,1,512,1,503,508,0,0
13.254,6,1,1,1,1,512,1,510,507,0,0
13.255,7,1,1,1,1,512,1,513,507,0,0
13.256,8,1,1,1,1,513,1,516,508,0,0
13.257,9,1,1,1,1,511,1,524,508,0,0
13.258,10,1,1,1,1,511,1,519,505,0,0
13.259,11,1,1,1,1,510,1,517,505,0,0
13.26,12,1,1,1,1,513,1,519,510,0,0
13.261,13,1,1,1,1,511,1,519,510,0,0
13.262,14,1,1,1,1,513,1,517,509,0,0
13.263,15,1,1,1,1,511,1,519,510,0,0
13.264,0,1,1,1,1,512,1,515,508,0,0
13.265,1,1,1,1,1,512,1,505,510,0,0
13.266,2,1,1,1,1,511,2,510,512,0,0
13.267,3,1,1,1,1,511,1,510,511,0,0
13.268,4,1,1,1,1,512,0,516,511,0,0
13.269,5,1,1,1,1,512,1,520,510,0,0
13.27,6,1,1,1,1,511,1,518,506,0,0
13.271,7,1,1,1,1,511,1,512,504,0,0
13.272,8,1,1,1,1,511,1,513,507,0,0
13.273,9,1,1,1,1,510,1,518,506,0,0
13.274,10,1,1,1,1,513,2,505,507,0,0
13.275,11,1,1,1,1,514,1,505,510,0,0
13.276,12,1,1,1,1,511,0,499,508,0,0
13.277,13,1,1,1,1,512,1,499,509,0,0
13.278,14,1,1,1,1,511,1,500,510,0,0
13.279,15,1,1,1,1,512,1,496,513,0,0
13.28,0,1,1,1,1,511,1,497,512,0,0
13.281,1,1,1,1,1,509,1,497,511,0,0
13.282,2,1,1,1,1,511,2,505,510,0,0
13.283,3,1,1,1,1,509,1,502,506,0,0
13.284,4,1,1,1,1,511,0,509,508,0,0
13.285,5,1,1,1,1,512,1,511,504,0,0
13.286,6,1,1,1,1,511,1,519,505,0,0
13.287,7,1,1,1,1,508,1,517,509,0,0
13.288,8,1,1,1,1,511,1,516,510,0,0
13.289,9,1,1,1,1,512,1,518,508,0,0
13.29,10,1,1,1,1,512,2,524,507,0,0
13.291,11,1,1,1,1,511,1,528,508,0,0
13.292,12,1,1,1,1,512,1,524,509,0,0
13.293,13,1,1,1,1,512,1,520,508,0,0
13.294,14,1,1,1,1,511,1,518,509,0,0
13.295,15,1,1,1,1,511,1,522,508,0,0
13.296,0,1,1,1,1,513,1,516,509,0,0
13.297,1,1,1,1,1,511,1,516,509,0,0
13.298,2,1,1,1,1,514,2,507,508,0,0
13.299,3,1,1,1,1,510,1,506,508,0,0
13.3,4,1,1,1,1,510,1,513,507,0,0
13.301,5,1,1,1,1,512,1,512,508,0,0
13.302,6,1,1,1,1,512,1,509,508,0,0
13.303,7,1,1,1,1,512,1,510,509,0,0
13.304,8,1,1,1,1,512,1,513,511,0,0
13.305,9,1,1,1,1,511,1,515,510,0,0
13.306,10,1,1,1,1,512,2,510,507,0,0
13.307,11,1,1,1,1,512,1,501,507,0,0
13.308,12,1,1,1,1,512,1,502,507,0,0
13.309,13,1,1,1,1,512,1,503,508,0,0
13.31,14,1,1,1,1,511,1,504,507,0,0
13.311,15,1,1,1,1,511,0,507,508,0,0
13.312,0,1,1,1,1,514,1,507,508,0,0
13.313,1,1,1,1,1,512,1,508,512,0,0
13.314,2,1,1,1,1,509,2,506,511,0,0
13.315,3,1,1,1,1,511,1,506,508,0,0
13.316,4,1,1,1,1,508,1,508,508,0,0
13.317,5,1,1,1,1,510,1,509,506,0,0
13.318,6,1,1,1,1,512,1,504,506,0,0
13.319,7,1,1,1,1,512,0,507,509,0,0
13.32,8,1,1,1,1,511,1,511,507,0,0
13.321,9,1,1,1,1,511,1,508,510,0,0
13.322,10,1,1,1,1,511,2,512,508,0,0
13.323,11,1,1,1,1,511,1,510,509,0,0
13.324,12,1,1,1,1,514,1,516,508,0,0
13.325,13,1,1,1,1,513,1,510,508,0,0
13.326,14,1,1,1,1,512,1,511,507,0,0
13.327,15,1,1,1,1,511,0,505,508,0,0
13.328,0,1,1,1,1,511,1,505,508,0,0
13.329,1,1,1,1,1,512,1,509,511,0,0
13.33,2,1,1,1,1,511,2,511,508,0,0
13.331,3,1,1,1,1,511,1,508,510,0,0
13.332,4,1,1,1,1,511,1,504,509,0,0
13.333,5,1,1,1,1,511,1,506,507,0,0
13.334,6,1,1,1,1,510,1,506,508,0,0
13.335,7,1,1,1,1,510,1,502,509,0,0
13.336,8,1,1,1,1,511,1,507,507,0,0
13.337,9,1,1,1,1,510,1,513,507,0,0
13.338,10,1,1,1,1,511,2,510,509,0,0
13.339,11,1,1,1,1,511,1,502,507,0,0
13.34,12,1,1,1,1,511,1,507,508,0,0
13.341,13,1,1,1,1,512,1,509,508,0,0
13.342,14,1,1,1,1,512,1,507,507,0,0
13.343,15,1,1,1,1,511,1,504,507,0,0
13.344,0,1,1,1,1,511,1,505,508,0,0
13.345,1,1,1,1,1,512,1,506,508,0,0
13.346,2,1,1,1,1,512,2,501,509,0,0
13.347,3,1,1,1,1,513,1,506,511,0,0
13.348,4,1,1,1,1,512,1,515,509,0,0
13.349,5,1,1,1,1,511,1,515,509,0,0
13.35,6,1,1,1,1,511,1,513,507,0,0
13.351,7,1,1,1,1,513,1,515,508,0,0
13.352,8,1,1,1,1,511,1,512,509,0,0
13.353,9,1,1,1,1,510,1,510,508,0,0
13.354,10,1,1,1,1,511,1,510,510,0,0
13.355,11,1,1,1,1,511,1,519,511,0,0
13.356,12,1,1,1,1,511,1,518,508,0,0
13.357,13,1,1,1,1,512,1,511,510,0,0
13.358,14,1,1,1,1,511,1,516,508,0,0
13.359,15,1,1,1,1,511,1,516,510,0,0
13.36,0,1,1,1,1,511,1,516,509,0,0
13.361,1,1,1,1,1,512,1,510,508,0,0
13.362,2,1,1,1,1,512,1,512,508,0,0
13.363,3,1,1,1,1,511,1,513,508,0,0
13.364,4,1,1,1,1,511,1,510,507,0,0
13.365,5,1,1,1,1,514,1,513,507,0,0
13.366,6,1,1,1,1,513,1,510,509,0,0
13.367,7,1,1,1,1,510,1,507,508,0,0
13.368,8,1,1,1,1,511,1,505,508,0,0
13.369,9,1,1,1,1,512,1,503,510,0,0
13.37,10,1,1,1,1,512,1,500,508,0,0
13.371,11,1,1,1,1,510,1,503,506,0,0
13.372,12,1,1,1,1,509,1,512,508,0,0
13.373,13,1,1,1,1,511,1,507,509,0,0
13.374,14,1,1,1,1,512,1,506,509,0,0
13.375,15,1,1,1,1,509,1,510,508,0,0
13.376,0,1,1,1,1,512,1,513,508,0,0
13.377,1,1,1,1,1,513,1,504,509,0,0
13.378,2,1,1,1,1,512,2,511,510,0,0
13.379,3,1,1,1,1,511,1,513,509,0,0
13.38,4,1,1,1,1,511,1,515,508,0,0
13.381,5,1,1,1,1,514,1,511,509,0,0
13.382,6,1,1,1,1,512,1,508,508,0,0
13.383,7,1,1,1,1,511,1,509,509,0,0
13.384,8,1,1,1,1,511,1,521,508,0,0
13.385,9,1,1,1,1,511,1,518,508,0,0
13.386,10,1,1,1,1,513,2,512,507,0,0
13.387,11,1,1,1,1,511,1,513,507,0,0
13.388,12,1,1,1,1,511,1,505,509,0,0
13.389,13,1,1,1,1,513,1,509,507,0,0
13.39,14,1,1,1,1,512,1,510,508,0,0
13.391,15,1,1,1,1,514,1,514,510,0,0
13.392,0,1,1,1,1,510,1,508,508,0,0
13.393,1,1,1,1,1,510,1,500,506,0,0
13.394,2,1,1,1,1,511,2,502,508,0,0
13.395,3,1,1,1,1,510,1,497,508,0,0
13.396,4,1,1,1,1,510,1,492,509,0,0
13.397,5,1,1,1,1,511,1,497,508,0,0
13.398,6,1,1,1,1,511,1,500,508,0,0
13.399,7,1,1,1,1,511,0,497,508,0,0
13.4,8,1,1,1,1,510,1,494,509,0,0
13.401,9,1,1,1,1,511,1,498,509,0,0
13.402,10,1,1,1,1,512,2,504,509,0,0
13.403,11,1,1,1,1,511,1,501,508,0,0
13.404,12,1,1,1,1,512,1,500,508,0,0
13.405,13,1,1,1,1,512,1,506,510,0,0
13.406,14,1,1,1,1,514,1,501,509,0,0
13.407,15,1,1,1,1,511,0,501,509,0,0
13.408,0,1,1,1,1,510,1,499,510,0,0
13.409,1,1,1,1,1,511,1,504,508,0,0
13.41,2,1,1,1,1,511,2,504,507,0,0
13.411,3,1,1,1,1,511,1,505,507,0,0
13.412,4,1,1,1,1,515,1,508,509,0,0
13.413,5,1,1,1,1,512,1,514,508,0,0
13.414,6,1,1,1,1,512,1,514,510,0,0
13.415,7,1,1,1,1,511,0,510,508,0,0
13.416,8,1,1,1,1,511,1,503,507,0,0
13.417,9,1,1,1,1,510,1,499,507,0,0
13.418,10,1,1,1,1,512,2,504,508,0,0
13.419,11,1,1,1,1,513,1,507,508,0,0
13.42,12,1,1,1,1,511,1,499,510,0,0
13.421,13,1,1,1,1,512,1,500,510,0,0
13.422,14,1,1,1,1,513,1,500,510,0,0
13.423,15,1,1,1,1,511,1,504,508,0,0
13.424,0,1,1,1,1,508,1,498,508,0,0
13.425,1,1,1,1,1,509,1,500,507,0,0
13.426,2,1,1,1,1,511,2,512,509,0,0
13.427,3,1,1,1,1,511,1,514,509,0,0
13.428,4,1,1,1,1,511,1,507,508,0,0
13.429,5,1,1,1,1,510,1,509,510,0,0
13.43,6,1,1,1,1,512,1,515,510,0,0
13.431,7,1,1,1,1,512,1,517,508,0,0
13.432,8,1,1,1,1,513,1,517,507,0,0
13.433,9,1,1,1,1,511,1,511,507,0,0
13.434,10,1,1,1,1,511,2,517,508,0,0
13.435,11,1,1,1,1,513,1,524,508,0,0
13.436,12,1,1,1,1,510,1,524,508,0,0
13.437,13,1,1,1,1,511,1,523,508,0,0
13.438,14,1,1,1,1,513,1,519,510,0,0
13.439,15,1,1,1,1,512,1,523,507,0,0
13.44,0,1,1,1,1,511,1,519,507,0,0
13.441,1,1,1,1,1,511,1,520,507,0,0
13.442,2,1,1,1,1,510,2,518,509,0,0
13.443,3,1,1,1,1,509,1,510,508,0,0
13.444,4,1,1,1,1,511,0,509,507,0,0
13.445,5,1,1,1,1,513,1,515,508,0,0
13.446,6,1,1,1,1,514,1,518,510,0,0
13.447,7,1,1,1,1,514,1,508,511,0,0
13.448,8,1,1,1,1,512,1,515,511,0,0
13.449,9,1,1,1,1,512,1,513,509,0,0
13.45,10,1,1,1,1,511,2,521,508,0,0
13.451,11,1,1,1,1,512,1,518,505,0,0
13.452,12,1,1,1,1,512,0,511,509,0,0
13.453,13,1,1,1,1,510,1,507,509,0,0
13.454,14,1,1,1,1,512,1,507,508,0,0
13.455,15,1,1,1,1,511,1,499,506,0,0
13.456,0,1,1,1,1,511,1,503,508,0,0
13.457,1,1,1,1,1,512,1,508,509,0,0
13.458,2,1,1,1,1,512,2,511,509,0,0
13.459,3,1,1,1,1,511,1,513,509,0,0
13.46,4,1,1,1,1,512,0,510,508,0,0
13.461,5,1,1,1,1,511,1,512,508,0,0
13.462,6,1,1,1,1,510,1,519,508,0,0
13.463,7,1,1,1,1,512,1,521,510,0,0
13.464,8,1,1,1,1,510,1,518,507,0,0
13.465,9,1,1,1,1,510,1,524,507,0,0
13.466,10,1,1,1,1,511,1,520,508,0,0
13.467,11,1,1,1,1,511,1,516,509,0,0
13.468,12,1,1,1,1,512,1,508,508,0,0
13.469,13,1,1,1,1,513,1,507,509,0,0
13.47,14,1,1,1,1,512,1,505,508,0,0
13.471,15,1,1,1,1,511,1,497,508,0,0
13.472,0,1,1,1,1,511,1,498,508,0,0
13.473,1,1,1,1,1,510,1,503,510,0,0
13.474,2,1,1,1,1,512,1,510,508,0,0
13.475,3,1,1,1,1,513,1,506,509,0,0
13.476,4,1,1,1,1,510,1,505,510,0,0
13.477,5,1,1,1,1,512,1,506,506,0,0
13.478,6,1,1,1,1,512,1,536,508,0,0
13.479,7,1,1,1,1,512,1,544,510,0,0
13.48,8,1,1,1,1,513,1,541,508,0,0
13.481,9,1,1,1,1,510,1,529,509,0,0
13.482,10,1,1,1,1,510,1,529,509,0,0
13.483,11,1,1,1,1,511,1,526,508,0,0
13.484,12,1,1,1,1,511,1,527,506,0,0
13.485,13,1,1,1,1,512,1,516,508,0,0
13.486,14,1,1,1,1,512,1,530,508,0,0
13.487,15,1,1,1,1,511,1,526,508,0,0
13.488,0,1,1,1,1,513,1,517,509,0,0
13.489,1,1,1,1,1,512,1,512,509,0,0
13.49,2,1,1,1,1,512,2,513,509,0,0
13.491,3,1,1,1,1,512,1,513,509,0,0
13.492,4,1,1,1,1,512,0,508,508,0,0
13.493,5,1,1,1,1,512,1,503,506,0,0
13.494,6,1,1,1,1,510,1,509,508,0,0
13.495,7,1,1,1,1,511,1,503,509,0,0
13.496,8,1,1,1,1,512,1,504,510,0,0
13.497,9,1,1,1,1,511,1,509,508,0,0
13.498,10,1,1,1,1,510,2,513,508,0,0
13.499,11,1,1,1,1,511,1,517,509,0,0
13.5,12,1,1,1,1,511,0,512,511,0,0
13.501,13,1,1,1,1,512,1,509,509,0,0
13.502,14,1,1,1,1,510,1,509,508,0,0
13.503,15,1,1,1,1,511,1,508,510,0,0
13.504,0,1,1,1,1,511,1,511,508,0,0
13.505,1,1,1,1,1,511,1,507,508,0,0
13.506,2,1,1,1,1,514,2,511,509,0,0
13.507,3,1,1,1,1,512,1,512,508,0,0
13.508,4,1,1,1,1,511,1,508,510,0,0
13.509,5,1,1,1,1,512,1,517,509,0,0
13.51,6,1,1,1,1,511,1,522,508,0,0
13.511,7,1,1,1,1,512,1,518,508,0,0
13.512,8,1,1,1,1,511,1,512,508,0,0
13.513,9,1,1,1,1,512,1,507,508,0,0
13.514,10,1,1,1,1,512,2,499,508,0,0
13.515,11,1,1,1,1,511,1,503,509,0,0
13.516,12,1,1,1,1,512,1,499,508,0,0
13.517,13,1,1,1,1,511,1,495,508,0,0
13.518,14,1,1,1,1,510,1,501,508,0,0
13.519,15,1,1,1,1,510,1,500,509,0,0
13.52,0,1,1,1,1,510,1,495,510,0,0
13.521,1,1,1,1,1,512,1,496,510,0,0
13.522,2,1,1,1,1,512,2,500,508,0,0
13.523,3,1,1,1,1,511,1,504,508,0,0
13.524,4,1,1,1,1,512,1,508,509,0,0
13.525,5,1,1,1,1,511,1,508,506,0,0
13.526,6,1,1,1,1,512,1,513,508,0,0
13.527,7,1,1,1,1,513,1,511,510,0,0
13.528,8,1,1,1,1,511,1,512,510,0,0
13.529,9,1,1,1,1,513,1,502,509,0,0
13.53,10,1,1,1,1,512,2,504,509,0,0
13.531,11,1,1,1,1,511,1,507,506,0,0
13.532,12,1,1,1,1,512,1,505,507,0,0
13.533,13,1,1,1,1,512,1,509,509,0,0
13.534,14,1,1,1,1,513,1,506,508,0,0
13.535,15,1,1,1,1,512,0,508,508,0,0
13.536,0,1,1,1,1,512,1,508,509,0,0
13.537,1,1,1,1,1,510,1,507,506,0,0
13.538,2,1,1,1,1,512,2,507,508,0,0
13.539,3,1,1,1,1,511,1,503,509,0,0
13.54,4,1,1,1,1,512,1,508,509,0,0
13.541,5,1,1,1,1,511,1,509,508,0,0
13.542,6,1,1,1,1,511,1,515,510,0,0
13.543,7,1,1,1,1,513,0,511,510,0,0
13.544,8,1,1,1,1,511,1,507,509,0,0
13.545,9,1,1,1,1,511,1,507,508,0,0
13.546,10,1,1,1,1,510,2,513,507,0,0
13.547,11,1,1,1,1,511,1,511,507,0,0
13.548,12,1,1,1,1,512,1,511,508,0,0
13.549,13,1,1,1,1,513,1,525,508,0,0
13.55,14,1,1,1,1,512,1,526,508,0,0
13.551,15,1,1,1,1,512,1,520,509,0,0
13.552,0,1,1,1,1,512,1,514,510,0,0
13.553,1,1,1,1,1,512,1,520,509,0,0
13.554,2,1,1,1,1,511,2,523,509,0,0
13.555,3,1,1,1,1,510,1,528,510,0,0
13.556,4,1,1,1,1,512,1,538,508,0,0
13.557,5,1,1,1,1,512,1,527,508,0,0
13.558,6,1,1,1,1,511,1,521,508,0,0
13.559,7,1,1,1,1,512,1,518,508,0,0
13.56,8,1,1,1,1,513,1,512,509,0,0
13.561,9,1,1,1,1,512,1,510,509,0,0
13.562,10,1,1,1,1,513,2,506,507,0,0
13.563,11,1,1,1,1,512,1,502,508,0,0
13.564,12,1,1,1,1,512,1,501,508,0,0
13.565,13,1,1,1,1,510,1,497,511,0,0
13.566,14,1,1,1,1,512,1,496,509,0,0
13.567,15,1,1,1,1,510,1,491,507,0,0
13.568,0,1,1,1,1,512,1,492,508,0,0
13.569,1,1,1,1,1,510,1,493,510,0,0
13.57,2,1,1,1,1,511,2,501,507,0,0
13.571,3,1,1,1,1,511,1,509,508,0,0
13.572,4,1,1,1,1,512,1,506,508,0,0
13.573,5,1,1,1,1,512,1,501,508,0,0
13.574,6,1,1,1,1,512,1,497,507,0,0
13.575,7,1,1,1,1,513,1,501,510,0,0
13.576,8,1,1,1,1,512,1,511,511,0,0
13.577,9,1,1,1,1,512,1,518,509,0,0
13.578,10,1,1,1,1,510,1,515,508,0,0
13.579,11,1,1,1,1,511,1,511,508,0,0
13.58,12,1,1,1,1,511,1,514,507,0,0
13.581,13,1,1,1,1,510,1,519,510,0,0
13.582,14,1,1,1,1,511,1,512,511,0,0
13.583,15,1,1,1,1,511,1,508,510,0,0
13.584,0,1,1,1,1,512,1,512,508,0,0
13.585,1,1,1,1,1,511,1,518,507,0,0
13.586,2,1,1,1,1,510,1,513,510,0,0
13.587,3,1,1,1,1,511,1,517,508,0,0
13.588,4,1,1,1,1,512,1,512,508,0,0
13.589,5,1,1,1,1,513,1,503,509,0,0
13.59,6,1,1,1,1,512,1,506,507,0,0
13.591,7,1,1,1,1,512,1,509,507,0,0
13.592,8,1,1,1,1,511,1,514,509,0,0
13.593,9,1,1,1,1,510,1,510,507,0,0
13.594,10,1,1,1,1,511,2,504,511,0,0
13.595,11,1,1,1,1,512,1,496,509,0,0
13.596,12,1,1,1,1,509,1,503,508,0,0
13.597,13,1,1,1,1,511,1,510,507,0,0
13.598,14,1,1,1,1,512,1,507,508,0,0
13.599,15,1,1,1,1,512,1,504,508,0,0
13.6,0,1,1,1,1,510,1,502,507,0,0
13.601,1,1,1,1,1,511,1,507,508,0,0
13.602,2,1,1,1,1,510,2,511,508,0,0
13.603,3,1,1,1,1,513,1,509,508,0,0
13.604,4,1,1,1,1,511,1,514,507,0,0
13.605,5,1,1,1,1,512,1,522,509,0,0
13.606,6,1,1,1,1,513,1,517,508,0,0
13.607,7,1,1,1,1,512,1,513,508,0,0
13.608,8,1,1,1,1,512,1,506,510,0,0
13.609,9,1,1,1,1,512,1,500,510,0,0
13.61,10,1,1,1,1,511,2,497,509,0,0
13.611,11,1,1,1,1,511,1,504,508,0,0
13.612,12,1,1,1,1,513,1,510,509,0,0
13.613,13,1,1,1,1,511,1,513,507,0,0
13.614,14,1,1,1,1,511,1,515,508,0,0
13.615,15,1,1,1,1,510,1,513,509,0,0
13.616,0,1,1,1,1,512,1,511,507,0,0
13.617,1,1,1,1,1,510,1,508,508,0,0
13.618,2,1,1,1,1,513,2,518,506,0,0
13.619,3,1,1,1,1,512,1,519,509,0,0
13.62,4,1,1,1,1,511,1,520,509,0,0
13.621,5,1,1,1,1,510,1,521,509,0,0
13.622,6,1,1,1,1,513,1,518,508,0,0
13.623,7,1,1,1,1,511,0,513,509,0,0
13.624,8,1,1,1,1,513,1,504,509,0,0
13.625,9,1,1,1,1,511,1,508,508,0,0
13.626,10,1,1,1,1,511,2,505,510,0,0
13.627,11,1,1,1,1,509,1,508,508,0,0
13.628,12,1,1,1,1,511,1,507,510,0,0
13.629,13,1,1,1,1,512,1,500,508,0,0
13.63,14,1,1,1,1,511,1,506,508,0,0
13.631,15,1,1,1,1,512,0,513,511,0,0
13.632,0,1,1,1,1,511,1,515,508,0,0
13.633,1,1,1,1,1,512,1,517,507,0,0
13.634,2,1,1,1,1,510,2,515,507,0,0
13.635,3,1,1,1,1,510,1,519,509,0,0
13.636,4,1,1,1,1,511,1,519,508,0,0
13.637,5,1,1,1,1,512,1,523,507,0,0
13.638,6,1,1,1,1,513,1,521,508,0,0
13.639,7,1,1,1,1,512,1,513,507,0,0
13.64,8,1,1,1,1,513,1,507,508,0,0
13.641,9,1,1,1,1,513,1,502,509,0,0
13.642,10,1,1,1,1,514,2,499,508,0,0
13.643,11,1,1,1,1,511,1,497,509,0,0
13.644,12,1,1,1,1,511,1,504,508,0,0
13.645,13,1,1,1,1,513,1,501,508,0,0
13.646,14,1,1,1,1,511,1,501,508,0,0
13.647,15,1,1,1,1,510,1,510,508,0,0
13.648,0,1,1,1,1,511,1,516,507,0,0
13.649,1,1,1,1,1,512,1,513,506,0,0
13.65,2,1,1,1,1,514,2,507,509,0,0
13.651,3,1,1,1,1,512,1,508,508,0,0
13.652,4,1,1,1,1,513,1,514,508,0,0
13.653,5,1,1,1,1,511,1,515,509,0,0
13.654,6,1,1,1,1,510,1,513,509,0,0
13.655,7,1,1,1,1,508,1,511,509,0,0
13.656,8,1,1,1,1,510,1,512,511,0,0
13.657,9,1,1,1,1,511,1,510,508,0,0
13.658,10,1,1,1,1,513,2,507,509,0,0
13.659,11,1,1,1,1,513,1,507,507,0,0
13.66,12,1,1,1,1,512,0,517,508,0,0
13.661,13,1,1,1,1,510,1,516,509,0,0
13.662,14,1,1,1,1,512,1,514,508,0,0
13.663,15,1,1,1,1,511,1,511,507,0,0
13.664,0,1,1,1,1,511,1,512,509,0,0
13.665,1,1,1,1,1,511,1,507,509,0,0
13.666,2,1,1,1,1,513,2,510,510,0,0
13.667,3,1,1,1,1,511,1,516,507,0,0
13.668,4,1,1,1,1,512,0,516,508,0,0
13.669,5,1,1,1,1,512,1,522,507,0,0
13.67,6,1,1,1,1,511,1,515,508,0,0
13.671,7,1,1,1,1,510,1,512,509,0,0
13.672,8,1,1,1,1,511,1,507,511,0,0
13.673,9,1,1,1,1,510,1,508,511,0,0
13.674,10,1,1,1,1,512,2,513,508,0,0
13.675,11,1,1,1,1,512,1,519,509,0,0
13.676,12,1,1,1,1,512,0,524,510,0,0
13.677,13,1,1,1,1,514,1,513,509,0,0
13.678,14,1,1,1,1,512,1,510,506,0,0
13.679,15,1,1,1,1,510,1,509,510,0,0
13.68,0,1,1,1,1,510,1,506,508,0,0
13.681,1,1,1,1,1,511,1,504,508,0,0
13.682,2,1,1,1,1,511,1,499,507,0,0
13.683,3,1,1,1,1,513,1,512,507,0,0
13.684,4,1,1,1,1,512,1,517,509,0,0
13.685,5,1,1,1,1,511,1,517,510,0,0
13.686,6,1,1,1,1,511,1,519,510,0,0
13.687,7,1,1,1,1,512,1,520,509,0,0
13.688,8,1,1,1,1,512,1,514,509,0,0
13.689,9,1,1,1,1,512,1,515,508,0,0
13.69,10,1,1,1,1,511,1,505,507,0,0
13.691,11,1,1,1,1,511,1,505,509,0,0
13.692,12,1,1,1,1,511,1,498,508,0,0
13.693,13,1,1,1,1,512,1,503,509,0,0
13.694,14,1,1,1,1,512,1,507,506,0,0
13.695,15,1,1,1,1,511,1,506,507,0,0
13.696,0,1,1,1,1,511,1,505,511,0,0
13.697,1,1,1,1,1,511,1,499,508,0,0
13.698,2,1,1,1,1,512,1,501,509,0,0
13.699,3,1,1,1,1,512,1,505,509,0,0
13.7,4,1,1,1,1,512,1,510,508,0,0
13.701,5,1,1,1,1,512,1,508,507,0,0
13.702,6,1,1,1,1,512,1,508,507,0,0
13.703,7,1,1,1,1,511,1,515,508,0,0
13.704,8,1,1,1,1,512,1,510,511,0,0
13.705,9,1,1,1,1,511,1,509,508,0,0
13.706,10,1,1,1,1,511,2,506,510,0,0
13.707,11,1,1,1,1,511,1,506,508,0,0
13.708,12,1,1,1,1,510,0,509,510,0,0
13.709,13,1,1,1,1,511,1,505,508,0,0
13.71,14,1,1,1,1,511,1,504,507,0,0
13.711,15,1,1,1,1,513,1,506,510,0,0
13.712,0,1,1,1,1,512,1,504,509,0,0
13.713,1,1,1,1,1,513,1,507,508,0,0
13.714,2,1,1,1,1,512,2,512,509,0,0
13.715,3,1,1,1,1,513,1,511,507,0,0
13.716,4,1,1,1,1,510,0,516,508,0,0
13.717,5,1,1,1,1,512,1,514,507,0,0
13.718,6,1,1,1,1,511,1,520,505,0,0
13.719,7,1,1,1,1,511,1,520,506,0,0
13.72,8,1,1,1,1,511,1,510,509,0,0
13.721,9,1,1,1,1,512,1,513,508,0,0
13.722,10,1,1,1,1,512,2,517,508,0,0
13.723,11,1,1,1,1,513,1,507,508,0,0
13.724,12,1,1,1,1,511,0,502,508,0,0
13.725,13,1,1,1,1,512,1,506,511,0,0
13.726,14,1,1,1,1,512,1,505,509,0,0
13.727,15,1,1,1,1,511,1,512,509,0,0
13.728,0,1,1,1,1,511,1,511,508,0,0
13.729,1,1,1,1,1,509,1,508,508,0,0
13.73,2,1,1,1,1,511,2,510,507,0,0
13.731,3,1,1,1,1,510,1,514,509,0,0
13.732,4,1,1,1,1,512,1,510,508,0,0
13.733,5,1,1,1,1,512,1,509,509,0,0
13.734,6,1,1,1,1,512,1,504,508,0,0
13.735,7,1,1,1,1,510,1,510,508,0,0
13.736,8,1,1,1,1,513,1,508,507,0,0
13.737,9,1,1,1,1,512,1,510,510,0,0
13.738,10,1,1,1,1,511,2,510,509,0,0
13.739,11,1,1,1,1,511,1,507,507,0,0
13.74,12,1,1,1,1,512,1,515,510,0,0
13.741,13,1,1,1,1,512,1,507,510,0,0
13.742,14,1,1,1,1,512,1,509,509,0,0
13.743,15,1,1,1,1,512,1,507,510,0,0
13.744,0,1,1,1,1,511,1,506,508,0,0
13.745,1,1,1,1,1,510,1,517,507,0,0
13.746,2,1,1,1,1,511,2,513,509,0,0
13.747,3,1,1,1,1,511,1,512,511,0,0
13.748,4,1,1,1,1,511,1,517,510,0,0
13.749,5,1,1,1,1,512,1,515,507,0,0
13.75,6,1,1,1,1,511,1,514,507,0,0
13.751,7,1,1,1,1,512,0,513,508,0,0
13.752,8,1,1,1,1,512,1,515,510,0,0
13.753,9,1,1,1,1,512,1,510,509,0,0
13.754,10,1,1,1,1,512,2,506,507,0,0
13.755,11,1,1,1,1,511,1,510,507,0,0
13.756,12,1,1,1,1,511,1,510,508,0,0
13.757,13,1,1,1,1,512,1,509,508,0,0
13.758,14,1,1,1,1,512,1,507,507,0,0
13.759,15,1,1,1,1,512,0,506,508,0,0
13.76,0,1,1,1,1,513,1,509,510,0,0
13.761,1,1,1,1,1,511,1,508,508,0,0
13.762,2,1,1,1,1,511,2,504,508,0,0
13.763,3,1,1,1,1,510,1,513,509,0,0
