Time(s),SeqNum,Digital0,Digital1,Digital2,Digital3,Analog0,Analog1,Analog2,Analog3,Analog4,Analog5
11.621,5,1,1,1,1,510,3,491,517,0,0
11.622,6,1,1,1,1,508,1,494,510,0,0
11.623,7,1,1,1,1,507,1,502,504,0,0
11.624,8,1,1,1,1,504,1,505,499,0,0
11.625,9,1,1,1,1,504,1,505,501,0,0
11.626,10,1,1,1,1,511,1,515,504,0,0
11.627,11,1,1,1,1,512,1,515,520,0,0
11.628,12,1,1,1,1,512,1,516,527,0,0
11.629,13,1,1,1,1,512,3,519,518,0,0
11.63,14,1,1,1,1,512,1,522,511,0,0
11.631,15,1,1,1,1,512,1,514,511,0,0
11.632,0,1,1,1,1,514,1,507,513,0,0
11.633,1,1,1,1,1,510,1,511,509,0,0
11.634,2,1,1,1,1,511,1,511,504,0,0
11.635,3,1,1,1,1,512,0,512,510,0,0
11.636,4,1,1,1,1,514,1,515,509,0,0
11.637,5,1,1,1,1,514,3,511,504,0,0
11.638,6,1,1,1,1,517,1,515,505,0,0
11.639,7,1,1,1,1,512,1,518,505,0,0
11.64,8,1,1,1,1,509,1,512,504,0,0
11.641,9,1,1,1,1,511,1,516,504,0,0
11.642,10,1,1,1,1,512,1,517,504,0,0
11.643,11,1,1,1,1,511,1,513,509,0,0
11.644,12,1,1,1,1,512,1,510,507,0,0
11.645,13,1,1,1,1,510,1,505,508,0,0
11.646,14,1,1,1,1,508,1,502,509,0,0
11.647,15,1,1,1,1,510,1,504,508,0,0
11.648,0,1,1,1,1,510,1,502,507,0,0
11.649,1,1,1,1,1,511,1,504,506,0,0
11.65,2,1,1,1,1,510,1,504,508,0,0
11.651,3,1,1,1,1,511,1,508,509,0,0
11.652,4,1,1,1,1,515,1,518,513,0,0
11.653,5,1,1,1,1,514,1,523,509,0,0
11.654,6,1,1,1,1,511,1,523,505,0,0
11.655,7,1,1,1,1,513,1,517,506,0,0
11.656,8,1,1,1,1,512,1,519,505,0,0
11.657,9,1,1,1,1,511,1,520,508,0,0
11.658,10,1,1,1,1,510,1,515,509,0,0
11.659,11,1,1,1,1,510,1,512,510,0,0
11.66,12,1,1,1,1,512,1,508,514,0,0
11.661,13,1,1,1,1,510,1,502,515,0,0
11.662,14,1,1,1,1,511,1,508,512,0,0
11.663,15,1,1,1,1,511,1,510,509,0,0
11.664,0,1,1,1,1,511,1,506,510,0,0
11.665,1,1,1,1,1,511,1,504,508,0,0
11.666,2,1,1,1,1,510,1,500,506,0,0
11.667,3,1,1,1,1,509,1,495,507,0,0
11.668,4,1,1,1,1,510,1,502,506,0,0
11.669,5,1,1,1,1,512,3,504,507,0,0
11.67,6,1,1,1,1,510,1,508,509,0,0
11.671,7,1,1,1,1,512,1,514,507,0,0
11.672,8,1,1,1,1,513,1,518,503,0,0
11.673,9,1,1,1,1,512,1,519,502,0,0
11.674,10,1,1,1,1,511,1,513,499,0,0
11.675,11,1,1,1,1,510,1,512,501,0,0
11.676,12,1,1,1,1,513,1,515,500,0,0
11.677,13,1,1,1,1,514,3,515,503,0,0
11.678,14,1,1,1,1,513,1,513,506,0,0
11.679,15,1,1,1,1,511,1,513,515,0,0
11.68,0,1,1,1,1,514,1,513,535,0,0
11.681,1,1,1,1,1,512,1,510,524,0,0
11.682,2,1,1,1,1,511,1,506,523,0,0
11.683,3,1,1,1,1,512,1,503,514,0,0
11.684,4,1,1,1,1,512,1,507,509,0,0
11.685,5,1,1,1,1,512,3,509,508,0,0
11.686,6,1,1,1,1,512,1,507,508,0,0
11.687,7,1,1,1,1,512,1,511,510,0,0
11.688,8,1,1,1,1,512,1,514,507,0,0
11.689,9,1,1,1,1,512,1,518,505,0,0
11.69,10,1,1,1,1,512,1,516,505,0,0
11.691,11,1,1,1,1,511,1,517,505,0,0
11.692,12,1,1,1,1,511,1,513,505,0,0
11.693,13,1,1,1,1,512,3,512,506,0,0
11.694,14,1,1,1,1,512,1,511,505,0,0
11.695,15,1,1,1,1,511,1,508,503,0,0
11.696,0,1,1,1,1,510,1,509,502,0,0
11.697,1,1,1,1,1,512,1,516,506,0,0
11.698,2,1,1,1,1,512,1,517,505,0,0
11.699,3,1,1,1,1,510,1,510,504,0,0
11.7,4,1,1,1,1,512,1,507,502,0,0
11.701,5,1,1,1,1,512,3,507,505,0,0
11.702,6,1,1,1,1,512,1,511,508,0,0
11.703,7,1,1,1,1,514,1,509,516,0,0
11.704,8,1,1,1,1,513,1,515,524,0,0
11.705,9,1,1,1,1,513,1,512,517,0,0
11.706,10,1,1,1,1,513,1,514,515,0,0
11.707,11,1,1,1,1,510,1,510,510,0,0
11.708,12,1,1,1,1,511,1,509,509,0,0
11.709,13,1,1,1,1,511,3,514,507,0,0
11.71,14,1,1,1,1,509,1,510,507,0,0
11.711,15,1,1,1,1,508,1,509,507,0,0
11.712,0,1,1,1,1,508,0,508,506,0,0
11.713,1,1,1,1,1,509,1,516,504,0,0
11.714,2,1,1,1,1,510,1,527,507,0,0
11.715,3,1,1,1,1,512,1,523,507,0,0
11.716,4,1,1,1,1,514,1,521,508,0,0
11.717,5,1,1,1,1,514,3,517,507,0,0
11.718,6,1,1,1,1,515,1,510,508,0,0
11.719,7,1,1,1,1,512,1,511,509,0,0
11.72,8,1,1,1,1,509,0,508,507,0,0
11.721,9,1,1,1,1,512,1,508,507,0,0
11.722,10,1,1,1,1,512,1,511,509,0,0
11.723,11,1,1,1,1,511,1,504,508,0,0
11.724,12,1,1,1,1,510,1,506,509,0,0
11.725,13,1,1,1,1,512,3,512,507,0,0
11.726,14,1,1,1,1,512,1,511,508,0,0
11.727,15,1,1,1,1,512,1,513,508,0,0
11.728,0,1,1,1,1,513,0,514,508,0,0
11.729,1,1,1,1,1,510,1,512,508,0,0
11.73,2,1,1,1,1,511,1,510,506,0,0
11.731,3,1,1,1,1,510,1,511,505,0,0
11.732,4,1,1,1,1,511,1,508,506,0,0
11.733,5,1,1,1,1,512,3,507,509,0,0
11.734,6,1,1,1,1,513,1,507,509,0,0
11.735,7,1,1,1,1,512,1,507,508,0,0
11.736,8,1,1,1,1,512,1,504,508,0,0
11.737,9,1,1,1,1,512,1,504,509,0,0
11.738,10,1,1,1,1,511,1,511,509,0,0
11.739,11,1,1,1,1,513,1,517,510,0,0
11.74,12,1,1,1,1,512,1,515,510,0,0
11.741,13,1,1,1,1,510,3,510,509,0,0
11.742,14,1,1,1,1,511,1,512,510,0,0
11.743,15,1,1,1,1,512,1,512,511,0,0
11.744,0,1,1,1,1,512,1,517,510,0,0
11.745,1,1,1,1,1,513,1,518,509,0,0
11.746,2,1,1,1,1,512,1,517,508,0,0
11.747,3,1,1,1,1,511,1,517,507,0,0
11.748,4,1,1,1,1,512,1,511,506,0,0
11.749,5,1,1,1,1,511,3,508,508,0,0
11.75,6,1,1,1,1,513,1,515,509,0,0
11.751,7,1,1,1,1,512,1,507,509,0,0
11.752,8,1,1,1,1,509,1,506,509,0,0
11.753,9,1,1,1,1,511,1,512,509,0,0
11.754,10,1,1,1,1,511,1,519,505,0,0
11.755,11,1,1,1,1,511,1,514,508,0,0
11.756,12,1,1,1,1,512,1,511,508,0,0
11.757,13,1,1,1,1,509,2,510,508,0,0
11.758,14,1,1,1,1,510,1,513,508,0,0
11.759,15,1,1,1,1,513,1,516,509,0,0
11.76,0,1,1,1,1,513,1,521,510,0,0
11.761,1,1,1,1,1,513,1,522,509,0,0
11.762,2,1,1,1,1,512,1,521,509,0,0
11.763,3,1,1,1,1,510,1,521,509,0,0
11.764,4,1,1,1,1,512,1,519,509,0,0
11.765,5,1,1,1,1,511,2,513,509,0,0
11.766,6,1,1,1,1,512,1,503,511,0,0
11.767,7,1,1,1,1,511,1,503,510,0,0
11.768,8,1,1,1,1,510,1,488,507,0,0
11.769,9,1,1,1,1,512,1,488,509,0,0
11.77,10,1,1,1,1,515,1,504,508,0,0
11.771,11,1,1,1,1,511,1,507,510,0,0
11.772,12,1,1,1,1,511,1,509,507,0,0
11.773,13,1,1,1,1,511,2,508,504,0,0
11.774,14,1,1,1,1,509,1,493,504,0,0
11.775,15,1,1,1,1,510,1,499,506,0,0
11.776,0,1,1,1,1,510,1,516,508,0,0
11.777,1,1,1,1,1,511,1,521,510,0,0
11.778,2,1,1,1,1,510,1,512,510,0,0
11.779,3,1,1,1,1,510,1,505,510,0,0
11.78,4,1,1,1,1,511,1,495,507,0,0
11.781,5,1,1,1,1,511,3,489,508,0,0
11.782,6,1,1,1,1,511,1,487,509,0,0
11.783,7,1,1,1,1,511,1,500,510,0,0
11.784,8,1,1,1,1,515,1,495,511,0,0
11.785,9,1,1,1,1,511,1,498,509,0,0
11.786,10,1,1,1,1,512,1,503,509,0,0
11.787,11,1,1,1,1,512,1,509,510,0,0
11.788,12,1,1,1,1,512,1,507,509,0,0
11.789,13,1,1,1,1,512,3,510,511,0,0
11.79,14,1,1,1,1,513,1,518,508,0,0
11.791,15,1,1,1,1,513,1,522,508,0,0
11.792,0,1,1,1,1,510,1,523,505,0,0
11.793,1,1,1,1,1,511,1,523,508,0,0
11.794,2,1,1,1,1,511,1,521,508,0,0
11.795,3,1,1,1,1,513,1,522,507,0,0
11.796,4,1,1,1,1,512,1,524,508,0,0
11.797,5,1,1,1,1,511,3,520,509,0,0
11.798,6,1,1,1,1,511,1,516,508,0,0
11.799,7,1,1,1,1,512,1,516,510,0,0
11.8,8,1,1,1,1,511,0,512,511,0,0
11.801,9,1,1,1,1,512,1,516,509,0,0
11.802,10,1,1,1,1,510,1,512,510,0,0
11.803,11,1,1,1,1,510,1,504,508,0,0
11.804,12,1,1,1,1,511,1,505,506,0,0
11.805,13,1,1,1,1,512,3,511,505,0,0
11.806,14,1,1,1,1,510,1,513,507,0,0
11.807,15,1,1,1,1,511,1,514,504,0,0
11.808,0,1,1,1,1,512,0,509,508,0,0
11.809,1,1,1,1,1,511,1,504,508,0,0
11.81,2,1,1,1,1,512,1,507,511,0,0
11.811,3,1,1,1,1,512,1,507,511,0,0
11.812,4,1,1,1,1,512,1,508,512,0,0
11.813,5,1,1,1,1,512,3,507,511,0,0
11.814,6,1,1,1,1,508,1,511,510,0,0
11.815,7,1,1,1,1,506,1,513,512,0,0
11.816,8,1,1,1,1,510,0,516,512,0,0
11.817,9,1,1,1,1,514,1,516,512,0,0
11.818,10,1,1,1,1,511,1,507,507,0,0
11.819,11,1,1,1,1,513,1,507,507,0,0
11.82,12,1,1,1,1,513,1,511,507,0,0
11.821,13,1,1,1,1,511,3,514,506,0,0
11.822,14,1,1,1,1,510,1,512,505,0,0
11.823,15,1,1,1,1,511,1,511,507,0,0
11.824,0,1,1,1,1,511,1,517,507,0,0
11.825,1,1,1,1,1,513,1,515,507,0,0
11.826,2,1,1,1,1,512,1,516,508,0,0
11.827,3,1,1,1,1,512,1,520,508,0,0
11.828,4,1,1,1,1,510,1,518,508,0,0
11.829,5,1,1,1,1,511,3,515,509,0,0
11.83,6,1,1,1,1,512,1,508,505,0,0
11.831,7,1,1,1,1,512,1,511,504,0,0
11.832,8,1,1,1,1,512,1,511,508,0,0
11.833,9,1,1,1,1,512,1,510,508,0,0
11.834,10,1,1,1,1,512,1,506,507,0,0
11.835,11,1,1,1,1,512,1,504,507,0,0
11.836,12,1,1,1,1,511,1,504,507,0,0
11.837,13,1,1,1,1,512,3,506,510,0,0
11.838,14,1,1,1,1,511,1,499,510,0,0
11.839,15,1,1,1,1,512,1,507,512,0,0
11.84,0,1,1,1,1,511,1,511,512,0,0
11.841,1,1,1,1,1,513,1,511,510,0,0
11.842,2,1,1,1,1,513,1,506,510,0,0
11.843,3,1,1,1,1,511,1,512,509,0,0
11.844,4,1,1,1,1,511,1,509,503,0,0
11.845,5,1,1,1,1,511,3,513,503,0,0
11.846,6,1,1,1,1,513,1,505,507,0,0
11.847,7,1,1,1,1,511,1,508,507,0,0
11.848,8,1,1,1,1,511,1,510,512,0,0
11.849,9,1,1,1,1,512,1,505,514,0,0
11.85,10,1,1,1,1,512,1,507,516,0,0
11.851,11,1,1,1,1,512,1,506,512,0,0
11.852,12,1,1,1,1,510,1,506,512,0,0
11.853,13,1,1,1,1,512,3,512,511,0,0
11.854,14,1,1,1,1,512,1,517,510,0,0
11.855,15,1,1,1,1,512,1,511,505,0,0
11.856,0,1,1,1,1,510,1,508,504,0,0
11.857,1,1,1,1,1,510,1,502,507,0,0
11.858,2,1,1,1,1,510,1,506,504,0,0
11.859,3,1,1,1,1,512,1,505,505,0,0
11.86,4,1,1,1,1,514,1,507,506,0,0
11.861,5,1,1,1,1,512,3,507,507,0,0
11.862,6,1,1,1,1,511,1,511,509,0,0
11.863,7,1,1,1,1,511,1,508,508,0,0
11.864,8,1,1,1,1,514,1,511,510,0,0
11.865,9,1,1,1,1,510,1,509,510,0,0
11.866,10,1,1,1,1,511,1,503,512,0,0
11.867,11,1,1,1,1,510,1,507,510,0,0
11.868,12,1,1,1,1,511,1,509,510,0,0
11.869,13,1,1,1,1,513,1,511,508,0,0
11.87,14,1,1,1,1,509,1,506,508,0,0
11.871,15,1,1,1,1,511,1,507,507,0,0
11.872,0,1,1,1,1,510,1,509,507,0,0
11.873,1,1,1,1,1,510,1,509,507,0,0
11.874,2,1,1,1,1,511,1,510,506,0,0
11.875,3,1,1,1,1,512,1,508,507,0,0
11.876,4,1,1,1,1,511,1,516,509,0,0
11.877,5,1,1,1,1,512,1,511,511,0,0
11.878,6,1,1,1,1,509,1,511,509,0,0
11.879,7,1,1,1,1,511,1,512,507,0,0
11.88,8,1,1,1,1,512,1,509,506,0,0
11.881,9,1,1,1,1,512,1,507,506,0,0
11.882,10,1,1,1,1,513,1,511,505,0,0
11.883,11,1,1,1,1,513,1,512,507,0,0
11.884,12,1,1,1,1,512,1,513,507,0,0
11.885,13,1,1,1,1,509,3,513,511,0,0
11.886,14,1,1,1,1,512,1,513,510,0,0
11.887,15,1,1,1,1,509,1,506,510,0,0
11.888,0,1,1,1,1,512,1,511,511,0,0
11.889,1,1,1,1,1,512,1,512,510,0,0
11.89,2,1,1,1,1,512,1,515,508,0,0
11.891,3,1,1,1,1,511,0,513,508,0,0
11.892,4,1,1,1,1,510,1,514,510,0,0
11.893,5,1,1,1,1,511,3,511,509,0,0
11.894,6,1,1,1,1,511,1,511,509,0,0
11.895,7,1,1,1,1,512,1,507,506,0,0
11.896,8,1,1,1,1,513,1,510,509,0,0
11.897,9,1,1,1,1,512,1,503,506,0,0
11.898,10,1,1,1,1,512,1,503,508,0,0
11.899,11,1,1,1,1,511,0,508,508,0,0
11.9,12,1,1,1,1,511,1,511,509,0,0
11.901,13,1,1,1,1,513,3,511,508,0,0
11.902,14,1,1,1,1,512,1,517,505,0,0
11.903,15,1,1,1,1,513,1,514,506,0,0
11.904,0,1,1,1,1,512,1,514,508,0,0
11.905,1,1,1,1,1,511,1,510,507,0,0
11.906,2,1,1,1,1,511,1,511,508,0,0
11.907,3,1,1,1,1,512,1,516,510,0,0
11.908,4,1,1,1,1,512,1,514,511,0,0
11.909,5,1,1,1,1,513,3,515,510,0,0
11.91,6,1,1,1,1,511,1,506,504,0,0
11.911,7,1,1,1,1,512,1,506,505,0,0
11.912,8,1,1,1,1,511,1,516,503,0,0
11.913,9,1,1,1,1,512,1,522,505,0,0
11.914,10,1,1,1,1,510,1,519,508,0,0
11.915,11,1,1,1,1,511,1,510,508,0,0
11.916,12,1,1,1,1,511,1,509,508,0,0
11.917,13,1,1,1,1,512,3,513,511,0,0
11.918,14,1,1,1,1,510,1,507,512,0,0
11.919,15,1,1,1,1,510,1,504,511,0,0
11.92,0,1,1,1,1,509,1,507,513,0,0
11.921,1,1,1,1,1,509,1,505,516,0,0
11.922,2,1,1,1,1,508,1,507,516,0,0
11.923,3,1,1,1,1,511,1,511,514,0,0
11.924,4,1,1,1,1,513,1,521,513,0,0
11.925,5,1,1,1,1,512,3,518,510,0,0
11.926,6,1,1,1,1,515,1,523,507,0,0
11.927,7,1,1,1,1,513,1,518,505,0,0
11.928,8,1,1,1,1,513,0,511,505,0,0
11.929,9,1,1,1,1,512,1,514,506,0,0
11.93,10,1,1,1,1,511,1,513,506,0,0
11.931,11,1,1,1,1,512,1,513,507,0,0
11.932,12,1,1,1,1,512,1,511,507,0,0
11.933,13,1,1,1,1,512,3,508,507,0,0
11.934,14,1,1,1,1,510,1,512,507,0,0
11.935,15,1,1,1,1,511,1,509,505,0,0
11.936,0,1,1,1,1,511,0,509,505,0,0
11.937,1,1,1,1,1,510,1,509,511,0,0
11.938,2,1,1,1,1,512,1,505,509,0,0
11.939,3,1,1,1,1,511,1,505,509,0,0
11.94,4,1,1,1,1,510,1,502,509,0,0
11.941,5,1,1,1,1,510,3,509,508,0,0
11.942,6,1,1,1,1,511,1,515,507,0,0
11.943,7,1,1,1,1,513,1,515,507,0,0
11.944,8,1,1,1,1,514,0,520,509,0,0
11.945,9,1,1,1,1,513,1,520,507,0,0
11.946,10,1,1,1,1,512,1,519,507,0,0
11.947,11,1,1,1,1,510,1,519,508,0,0
11.948,12,1,1,1,1,512,1,515,508,0,0
11.949,13,1,1,1,1,512,3,515,508,0,0
11.95,14,1,1,1,1,510,1,507,507,0,0
11.951,15,1,1,1,1,510,1,513,511,0,0
11.952,0,1,1,1,1,512,1,511,512,0,0
11.953,1,1,1,1,1,510,1,509,510,0,0
11.954,2,1,1,1,1,512,1,510,508,0,0
11.955,3,1,1,1,1,511,1,504,510,0,0
11.956,4,1,1,1,1,510,1,505,510,0,0
11.957,5,1,1,1,1,512,3,508,510,0,0
11.958,6,1,1,1,1,511,1,504,507,0,0
11.959,7,1,1,1,1,511,1,502,509,0,0
11.96,8,1,1,1,1,509,1,502,508,0,0
11.961,9,1,1,1,1,512,1,504,509,0,0
11.962,10,1,1,1,1,513,1,503,507,0,0
11.963,11,1,1,1,1,512,1,509,507,0,0
11.964,12,1,1,1,1,511,1,510,507,0,0
11.965,13,1,1,1,1,511,3,517,505,0,0
11.966,14,1,1,1,1,511,1,516,506,0,0
11.967,15,1,1,1,1,509,1,512,507,0,0
11.968,0,1,1,1,1,511,1,508,512,0,0
11.969,1,1,1,1,1,511,1,507,509,0,0
11.97,2,1,1,1,1,510,1,504,508,0,0
11.971,3,1,1,1,1,510,1,511,508,0,0
11.972,4,1,1,1,1,512,1,510,510,0,0
11.973,5,1,1,1,1,512,2,507,511,0,0
11.974,6,1,1,1,1,512,1,511,511,0,0
11.975,7,1,1,1,1,511,1,508,508,0,0
11.976,8,1,1,1,1,514,1,508,507,0,0
11.977,9,1,1,1,1,513,1,512,509,0,0
11.978,10,1,1,1,1,512,1,516,508,0,0
11.979,11,1,1,1,1,511,1,515,510,0,0
11.98,12,1,1,1,1,512,1,518,512,0,0
11.981,13,1,1,1,1,512,2,508,510,0,0
11.982,14,1,1,1,1,509,1,504,511,0,0
11.983,15,1,1,1,1,514,1,505,510,0,0
11.984,0,1,1,1,1,511,1,508,508,0,0
11.985,1,1,1,1,1,512,1,516,505,0,0
11.986,2,1,1,1,1,511,1,516,508,0,0
11.987,3,1,1,1,1,510,1,514,509,0,0
11.988,4,1,1,1,1,512,1,513,508,0,0
11.989,5,1,1,1,1,511,2,510,507,0,0
11.99,6,1,1,1,1,510,1,513,507,0,0
11.991,7,1,1,1,1,511,1,515,509,0,0
11.992,8,1,1,1,1,511,1,506,507,0,0
11.993,9,1,1,1,1,512,1,508,509,0,0
11.994,10,1,1,1,1,511,1,508,508,0,0
11.995,11,1,1,1,1,513,1,515,508,0,0
11.996,12,1,1,1,1,512,1,517,509,0,0
11.997,13,1,1,1,1,509,3,518,509,0,0
11.998,14,1,1,1,1,511,1,515,507,0,0
11.999,15,1,1,1,1,512,1,511,509,0,0
12.0,0,1,1,1,1,513,1,507,508,0,0
12.001,1,1,1,1,1,512,1,502,508,0,0
12.002,2,1,1,1,1,512,1,499,508,0,0
12.003,3,1,1,1,1,511,1,501,507,0,0
12.004,4,1,1,1,1,513,1,503,508,0,0
12.005,5,1,1,1,1,512,3,505,507,0,0
12.006,6,1,1,1,1,512,1,509,507,0,0
12.007,7,1,1,1,1,510,1,510,506,0,0
12.008,8,1,1,1,1,510,1,512,505,0,0
12.009,9,1,1,1,1,511,1,512,509,0,0
12.01,10,1,1,1,1,511,1,516,509,0,0
12.011,11,1,1,1,1,510,1,511,508,0,0
12.012,12,1,1,1,1,511,1,514,509,0,0
12.013,13,1,1,1,1,512,3,511,511,0,0
12.014,14,1,1,1,1,512,1,514,509,0,0
12.015,15,1,1,1,1,511,1,517,510,0,0
12.016,0,1,1,1,1,511,0,506,509,0,0
12.017,1,1,1,1,1,512,1,512,508,0,0
12.018,2,1,1,1,1,514,1,507,508,0,0
12.019,3,1,1,1,1,513,1,510,511,0,0
12.02,4,1,1,1,1,511,1,519,514,0,0
12.021,5,1,1,1,1,509,3,523,510,0,0
12.022,6,1,1,1,1,511,1,519,510,0,0
12.023,7,1,1,1,1,511,1,511,507,0,0
12.024,8,1,1,1,1,512,0,510,505,0,0
12.025,9,1,1,1,1,513,1,511,504,0,0
12.026,10,1,1,1,1,511,1,509,505,0,0
12.027,11,1,1,1,1,508,1,501,507,0,0
12.028,12,1,1,1,1,512,1,498,508,0,0
12.029,13,1,1,1,1,511,3,510,508,0,0
12.03,14,1,1,1,1,513,1,504,515,0,0
12.031,15,1,1,1,1,510,1,496,517,0,0
12.032,0,1,1,1,1,512,0,507,517,0,0
12.033,1,1,1,1,1,513,1,516,509,0,0
12.034,2,1,1,1,1,511,1,521,508,0,0
12.035,3,1,1,1,1,515,1,512,507,0,0
12.036,4,1,1,1,1,513,1,513,508,0,0
12.037,5,1,1,1,1,513,3,518,508,0,0
12.038,6,1,1,1,1,514,1,520,509,0,0
12.039,7,1,1,1,1,511,1,520,507,0,0
12.04,8,1,1,1,1,511,1,519,511,0,0
12.041,9,1,1,1,1,512,1,510,509,0,0
12.042,10,1,1,1,1,512,1,508,509,0,0
12.043,11,1,1,1,1,511,1,503,506,0,0
12.044,12,1,1,1,1,515,1,505,506,0,0
12.045,13,1,1,1,1,513,3,506,505,0,0
12.046,14,1,1,1,1,512,1,505,505,0,0
12.047,15,1,1,1,1,510,1,513,505,0,0
12.048,0,1,1,1,1,509,1,510,501,0,0
12.049,1,1,1,1,1,511,1,506,507,0,0
12.05,2,1,1,1,1,511,1,494,506,0,0
12.051,3,1,1,1,1,511,1,494,509,0,0
12.052,4,1,1,1,1,509,1,494,510,0,0
12.053,5,1,1,1,1,510,3,491,509,0,0
12.054,6,1,1,1,1,509,1,497,511,0,0
12.055,7,1,1,1,1,510,1,495,511,0,0
12.056,8,1,1,1,1,512,1,500,513,0,0
12.057,9,1,1,1,1,513,1,505,509,0,0
12.058,10,1,1,1,1,514,1,505,508,0,0
12.059,11,1,1,1,1,511,0,500,508,0,0
12.06,12,1,1,1,1,508,1,504,504,0,0
12.061,13,1,1,1,1,504,3,508,502,0,0
12.062,14,1,1,1,1,504,1,512,501,0,0
12.063,15,1,1,1,1,504,1,517,500,0,0
12.064,0,1,1,1,1,513,1,525,505,0,0
12.065,1,1,1,1,1,514,1,527,509,0,0
12.066,2,1,1,1,1,517,1,525,517,0,0
12.067,3,1,1,1,1,514,1,514,521,0,0
12.068,4,1,1,1,1,513,1,509,520,0,0
12.069,5,1,1,1,1,513,3,512,518,0,0
12.07,6,1,1,1,1,513,1,516,514,0,0
12.071,7,1,1,1,1,511,1,513,508,0,0
12.072,8,1,1,1,1,511,1,518,504,0,0
12.073,9,1,1,1,1,515,1,528,503,0,0
12.074,10,1,1,1,1,516,1,535,501,0,0
12.075,11,1,1,1,1,516,0,536,502,0,0
12.076,12,1,1,1,1,518,1,527,504,0,0
12.077,13,1,1,1,1,515,3,513,498,0,0
12.078,14,1,1,1,1,512,1,507,502,0,0
12.079,15,1,1,1,1,508,1,496,510,0,0
12.08,0,1,1,1,1,506,1,494,509,0,0
12.081,1,1,1,1,1,506,1,494,511,0,0
12.082,2,1,1,1,1,510,1,492,518,0,0
12.083,3,1,1,1,1,505,1,482,519,0,0
12.084,4,1,1,1,1,505,1,477,511,0,0
12.085,5,1,1,1,1,506,1,487,505,0,0
12.086,6,1,1,1,1,509,1,499,508,0,0
12.087,7,1,1,1,1,510,1,505,513,0,0
12.088,8,1,1,1,1,514,1,507,503,0,0
12.089,9,1,1,1,1,512,1,504,491,0,0
12.09,10,1,1,1,1,511,1,512,488,0,0
12.091,11,1,1,1,1,511,1,513,505,0,0
12.092,12,1,1,1,1,507,1,520,515,0,0
12.093,13,1,1,1,1,509,1,523,511,0,0
12.094,14,1,1,1,1,514,1,529,530,0,0
12.095,15,1,1,1,1,516,1,526,543,0,0
12.096,0,1,1,1,1,514,1,520,536,0,0
12.097,1,1,1,1,1,515,1,515,519,0,0
12.098,2,1,1,1,1,519,1,510,514,0,0
12.099,3,1,1,1,1,514,1,495,508,0,0
12.1,4,1,1,1,1,510,1,490,505,0,0
12.101,5,1,1,1,1,509,1,495,505,0,0
12.102,6,1,1,1,1,505,1,492,501,0,0
12.103,7,1,1,1,1,502,1,484,495,0,0
12.104,8,1,1,1,1,500,1,484,490,0,0
12.105,9,1,1,1,1,507,1,487,492,0,0
12.106,10,1,1,1,1,515,1,496,489,0,0
12.107,11,1,1,1,1,524,1,526,493,0,0
12.108,12,1,1,1,1,532,1,561,496,0,0
12.109,13,1,1,1,1,537,3,566,493,0,0
12.11,14,1,1,1,1,531,1,562,491,0,0
12.111,15,1,1,1,1,520,1,537,491,0,0
12.112,0,1,1,1,1,517,1,517,508,0,0
12.113,1,1,1,1,1,513,1,496,520,0,0
12.114,2,1,1,1,1,505,1,471,520,0,0
12.115,3,1,1,1,1,495,0,455,532,0,0
12.116,4,1,1,1,1,495,1,455,545,0,0
12.117,5,1,1,1,1,501,3,462,531,0,0
12.118,6,1,1,1,1,501,1,473,516,0,0
12.119,7,1,1,1,1,493,1,491,512,0,0
12.12,8,1,1,1,1,491,1,503,510,0,0
12.121,9,1,1,1,1,511,1,531,511,0,0
12.122,10,1,1,1,1,521,1,546,518,0,0
12.123,11,1,1,1,1,518,1,549,518,0,0
12.124,12,1,1,1,1,517,1,542,515,0,0
12.125,13,1,1,1,1,516,3,537,514,0,0
12.126,14,1,1,1,1,513,1,525,511,0,0
12.127,15,1,1,1,1,516,1,522,512,0,0
12.128,0,1,1,1,1,511,1,531,505,0,0
12.129,1,1,1,1,1,503,1,518,499,0,0
12.13,2,1,1,1,1,507,1,504,485,0,0
12.131,3,1,1,1,1,508,1,505,472,0,0
12.132,4,1,1,1,1,513,1,517,475,0,0
12.133,5,1,1,1,1,520,3,512,490,0,0
12.134,6,1,1,1,1,522,1,502,504,0,0
12.135,7,1,1,1,1,522,1,508,502,0,0
12.136,8,1,1,1,1,525,1,526,506,0,0
12.137,9,1,1,1,1,521,1,522,534,0,0
12.138,10,1,1,1,1,516,1,510,528,0,0
12.139,11,1,1,1,1,505,1,496,543,0,0
12.14,12,1,1,1,1,495,1,480,527,0,0
12.141,13,1,1,1,1,502,3,487,508,0,0
12.142,14,1,1,1,1,504,1,486,503,0,0
12.143,15,1,1,1,1,504,1,480,508,0,0
12.144,0,1,1,1,1,505,1,501,519,0,0
12.145,1,1,1,1,1,505,1,515,515,0,0
12.146,2,1,1,1,1,515,1,522,495,0,0
12.147,3,1,1,1,1,518,1,527,480,0,0
12.148,4,1,1,1,1,522,1,527,480,0,0
12.149,5,1,1,1,1,524,3,572,505,0,0
12.15,6,1,1,1,1,538,1,572,507,0,0
12.151,7,1,1,1,1,544,1,562,499,0,0
12.152,8,1,1,1,1,532,0,528,518,0,0
12.153,9,1,1,1,1,511,1,476,511,0,0
12.154,10,1,1,1,1,505,1,438,507,0,0
12.155,11,1,1,1,1,498,1,432,504,0,0
12.156,12,1,1,1,1,492,1,428,502,0,0
